sample_id,true_genres,pred_genres_image,outcome_image,jaccard_image,tp_image,fp_image,fn_image,pred_genres_text,outcome_text,jaccard_text,tp_text,fp_text,fn_text,pred_genres_multimodal,outcome_multimodal,jaccard_multimodal,tp_multimodal,fp_multimodal,fn_multimodal
1737110_1,Strategy,Action|Casual|Strategy,partial,0.3333,1,2,0,Action|Strategy,partial,0.5000,1,1,0,Action|Strategy,partial,0.5000,1,1,0
1739880_0,Action,Action|Adventure|RPG,partial,0.3333,1,2,0,Action|Adventure,partial,0.5000,1,1,0,Action,exact,1.0000,1,0,0
1739880_1,Action,Action|Adventure|RPG,partial,0.3333,1,2,0,Action|Adventure,partial,0.5000,1,1,0,Action|Adventure,partial,0.5000,1,1,0
1747030_0,Adventure|Casual,Action|Adventure|Casual|Simulation,partial,0.5000,2,2,0,Adventure|Casual,exact,1.0000,2,0,0,Action|Adventure|Casual,partial,0.6667,2,1,0
1747030_1,Adventure|Casual,Action|Adventure|Casual|RPG|Simulation,partial,0.4000,2,3,0,Adventure|Casual,exact,1.0000,2,0,0,Action|Adventure|Casual,partial,0.6667,2,1,0
1748260_0,Casual|Strategy,Action|Casual|Simulation|Strategy,partial,0.5000,2,2,0,Casual|Simulation,partial,0.3333,1,1,1,Casual|Simulation,partial,0.3333,1,1,1
1748260_1,Casual|Strategy,Action|Adventure|Casual|Simulation,partial,0.2000,1,3,1,Casual|Simulation,partial,0.3333,1,1,1,Casual|Simulation,partial,0.3333,1,1,1
1770500_0,Action|Adventure|Racing|Sports,Action|Adventure|Casual,partial,0.4000,2,1,2,Action|Casual|Racing,partial,0.4000,2,1,2,Action|Casual|Racing|Sports,partial,0.6000,3,1,1
1770500_1,Action|Adventure|Racing|Sports,Action|Adventure|Casual,partial,0.4000,2,1,2,Action|Casual|Racing,partial,0.4000,2,1,2,Action|Casual|Racing,partial,0.4000,2,1,2
1776700_0,Action|Adventure|Casual,Action|Adventure|RPG,partial,0.5000,2,1,1,Action|Adventure,partial,0.6667,2,0,1,Action|Adventure,partial,0.6667,2,0,1
1776700_1,Action|Adventure|Casual,Action|Adventure|RPG,partial,0.5000,2,1,1,Action|Adventure,partial,0.6667,2,0,1,Action|Adventure,partial,0.6667,2,0,1
1777960_0,Adventure|Racing|Simulation|Sports,Action|Adventure|Racing|Simulation|Sports,partial,0.8000,4,1,0,Action|Adventure|Casual|Racing,partial,0.3333,2,2,2,Action|Casual|Racing|Simulation|Sports,partial,0.5000,3,2,1
1777960_1,Adventure|Racing|Simulation|Sports,Action|Casual|Racing|Simulation|Sports,partial,0.5000,3,2,1,Action|Adventure|Casual|Racing,partial,0.3333,2,2,2,Action|Casual|Racing|Simulation|Sports,partial,0.5000,3,2,1
1778040_0,Action|Adventure|Racing|Simulation|Sports,Action|Simulation,partial,0.4000,2,0,3,Action|Casual|Racing,partial,0.3333,2,1,3,Action|Casual|Racing|Sports,partial,0.5000,3,1,2
1778040_1,Action|Adventure|Racing|Simulation|Sports,Action|Adventure|Casual|Racing|Simulation|Sports,partial,0.8333,5,1,0,Action|Casual|Racing,partial,0.3333,2,1,3,Action|Casual|Racing|Sports,partial,0.5000,3,1,2
1781760_0,Action|Adventure|Racing,Action|Adventure,partial,0.6667,2,0,1,Action|Adventure,partial,0.6667,2,0,1,Action|Adventure,partial,0.6667,2,0,1
1781760_1,Action|Adventure|Racing,Action|Adventure|RPG,partial,0.5000,2,1,1,Action|Adventure,partial,0.6667,2,0,1,Action|Adventure,partial,0.6667,2,0,1
1782520_0,Action|Casual,Casual|Strategy,partial,0.3333,1,1,1,Adventure|Casual|Simulation,partial,0.2500,1,2,1,Casual,partial,0.5000,1,0,1
1782520_1,Action|Casual,Action|Casual|Strategy,partial,0.6667,2,1,0,Adventure|Casual|Simulation,partial,0.2500,1,2,1,Casual|Simulation,partial,0.3333,1,1,1
1783900_0,Action|Adventure|Simulation,Action|Adventure,partial,0.6667,2,0,1,Adventure|Casual|RPG,partial,0.2000,1,2,2,Action|Adventure,partial,0.6667,2,0,1
1783900_1,Action|Adventure|Simulation,Action|Adventure,partial,0.6667,2,0,1,Adventure|Casual|RPG,partial,0.2000,1,2,2,Action|Adventure,partial,0.6667,2,0,1
1787140_0,Action,Action|Adventure|Casual|Simulation|Sports,partial,0.2000,1,4,0,Action|Casual,partial,0.5000,1,1,0,Action|Casual,partial,0.5000,1,1,0
1787140_1,Action,Action|Adventure|Casual|Simulation,partial,0.2500,1,3,0,Action|Casual,partial,0.5000,1,1,0,Action|Casual,partial,0.5000,1,1,0
1789050_0,Adventure|RPG,Action|Casual|RPG|Simulation|Strategy,partial,0.1667,1,4,1,Action|Adventure|RPG,partial,0.6667,2,1,0,Action|Adventure|RPG,partial,0.6667,2,1,0
1789050_1,Adventure|RPG,Action|Adventure|RPG,partial,0.6667,2,1,0,Action|Adventure|RPG,partial,0.6667,2,1,0,Action|Adventure|RPG,partial,0.6667,2,1,0
1791820_0,Action|Adventure,Action|Adventure|Casual,partial,0.6667,2,1,0,Action|Adventure,exact,1.0000,2,0,0,Action|Adventure|Casual,partial,0.6667,2,1,0
1791820_1,Action|Adventure,Action|Adventure,exact,1.0000,2,0,0,Action|Adventure,exact,1.0000,2,0,0,Action|Adventure,exact,1.0000,2,0,0
1793420_0,Action|Casual|Racing|Simulation|Sports,Action|Adventure|Racing|Simulation,partial,0.5000,3,1,2,Action|Racing,partial,0.4000,2,0,3,Action|Racing|Simulation|Sports,partial,0.8000,4,0,1
1793420_1,Action|Casual|Racing|Simulation|Sports,Action|Adventure|Casual|Racing|Simulation,partial,0.6667,4,1,1,Action|Racing,partial,0.4000,2,0,3,Action|Casual|Racing|Simulation|Sports,exact,1.0000,5,0,0
1794960_0,Action|Adventure|Casual,Action|Adventure|Casual,exact,1.0000,3,0,0,Action|Adventure|Casual,exact,1.0000,3,0,0,Action|Casual|Sports,partial,0.5000,2,1,1
1794960_1,Action|Adventure|Casual,Action|Casual|Strategy,partial,0.5000,2,1,1,Action|Adventure|Casual,exact,1.0000,3,0,0,Action|Casual|Sports,partial,0.5000,2,1,1
1796630_0,Casual|Strategy,Adventure|Casual|Strategy,partial,0.6667,2,1,0,Adventure|Casual,partial,0.3333,1,1,1,Casual,partial,0.5000,1,0,1
1796630_1,Casual|Strategy,Action|Adventure|Casual|Strategy,partial,0.5000,2,2,0,Adventure|Casual,partial,0.3333,1,1,1,Casual,partial,0.5000,1,0,1
1797450_0,Action|Casual,Action|Adventure|Simulation,partial,0.2500,1,2,1,Action,partial,0.5000,1,0,1,Action,partial,0.5000,1,0,1
1797450_1,Action|Casual,Action|Adventure,partial,0.3333,1,1,1,Action,partial,0.5000,1,0,1,Action|Adventure,partial,0.3333,1,1,1
1798320_0,Action,Action|Adventure|Casual,partial,0.3333,1,2,0,Action|Adventure,partial,0.5000,1,1,0,Action|Adventure|Casual,partial,0.3333,1,2,0
1798320_1,Action,Action|Adventure|Casual,partial,0.3333,1,2,0,Action|Adventure,partial,0.5000,1,1,0,Action|Adventure|Casual,partial,0.3333,1,2,0
1800910_0,Adventure|Casual,Action|Adventure|Casual|Strategy,partial,0.5000,2,2,0,Adventure|Casual|Simulation,partial,0.6667,2,1,0,Adventure|Casual,exact,1.0000,2,0,0
1800910_1,Adventure|Casual,Action|Adventure|Strategy,partial,0.2500,1,2,1,Adventure|Casual|Simulation,partial,0.6667,2,1,0,Adventure|Casual,exact,1.0000,2,0,0
1803390_0,Action|Racing|Simulation|Sports,Action|Casual|Racing|Simulation|Sports,partial,0.8000,4,1,0,Racing|Simulation|Sports,partial,0.7500,3,0,1,Racing|Simulation|Sports,partial,0.7500,3,0,1
1803390_1,Action|Racing|Simulation|Sports,Action|Simulation|Strategy,partial,0.4000,2,1,2,Racing|Simulation|Sports,partial,0.7500,3,0,1,Racing|Simulation|Sports,partial,0.7500,3,0,1
18040_0,Action|RPG,Action|Adventure|RPG,partial,0.6667,2,1,0,Action|Adventure|RPG,partial,0.6667,2,1,0,Action|Adventure|RPG,partial,0.6667,2,1,0
18040_1,Action|RPG,Action|Adventure|Casual|RPG,partial,0.5000,2,2,0,Action|Adventure|RPG,partial,0.6667,2,1,0,Action|Adventure|Casual|RPG,partial,0.5000,2,2,0
1805510_0,Action|Simulation,Action|Adventure|Casual,partial,0.2500,1,2,1,Adventure|Casual|Simulation,partial,0.2500,1,2,1,Adventure|Casual|Simulation,partial,0.2500,1,2,1
1805510_1,Action|Simulation,Action|Adventure,partial,0.3333,1,1,1,Adventure|Casual|Simulation,partial,0.2500,1,2,1,Action|Adventure|Casual|Simulation,partial,0.5000,2,2,0
1807940_0,Strategy,Action|Adventure|Casual,wrong,0.0000,0,3,1,Action|Adventure|Casual|Strategy,partial,0.2500,1,3,0,Action|Casual|Strategy,partial,0.3333,1,2,0
1807940_1,Strategy,Action|Adventure|Casual|Strategy,partial,0.2500,1,3,0,Action|Adventure|Casual|Strategy,partial,0.2500,1,3,0,Action|Casual|Strategy,partial,0.3333,1,2,0
1808680_0,Adventure|RPG,Action|Adventure|Casual,partial,0.2500,1,2,1,Adventure|Casual,partial,0.3333,1,1,1,Adventure|Casual,partial,0.3333,1,1,1
1808680_1,Adventure|RPG,Adventure|Casual|RPG|Simulation|Strategy,partial,0.4000,2,3,0,Adventure|Casual,partial,0.3333,1,1,1,Adventure|Casual,partial,0.3333,1,1,1
1810210_0,Adventure|Casual,Adventure|Casual,exact,1.0000,2,0,0,Adventure|Casual,exact,1.0000,2,0,0,Adventure|Casual|Simulation,partial,0.6667,2,1,0
1810210_1,Adventure|Casual,Adventure|Casual|RPG|Simulation,partial,0.5000,2,2,0,Adventure|Casual,exact,1.0000,2,0,0,Adventure|Casual|Simulation,partial,0.6667,2,1,0
1812930_0,Action|Adventure|RPG|Simulation,Action|Adventure|Casual|RPG|Simulation,partial,0.8000,4,1,0,Adventure|Casual,partial,0.2000,1,1,3,Action|Adventure|Casual,partial,0.4000,2,1,2
1812930_1,Action|Adventure|RPG|Simulation,Action|Adventure|Casual|RPG|Strategy,partial,0.5000,3,2,1,Adventure|Casual,partial,0.2000,1,1,3,Action|Adventure|Casual,partial,0.4000,2,1,2
1819290_0,Action,Action|Casual,partial,0.5000,1,1,0,Action,exact,1.0000,1,0,0,Action|Casual,partial,0.5000,1,1,0
1819290_1,Action,Action|Adventure|Casual,partial,0.3333,1,2,0,Action,exact,1.0000,1,0,0,Action,exact,1.0000,1,0,0
1819780_0,Action|Adventure|RPG|Sports|Strategy,Action|Adventure,partial,0.4000,2,0,3,Action|Adventure|RPG,partial,0.6000,3,0,2,Action|Adventure|RPG,partial,0.6000,3,0,2
1819780_1,Action|Adventure|RPG|Sports|Strategy,Action|Adventure|RPG,partial,0.6000,3,0,2,Action|Adventure|RPG,partial,0.6000,3,0,2,Action|Adventure|Casual|RPG,partial,0.5000,3,1,2
1828630_0,Adventure|RPG,Action|Adventure|Casual,partial,0.2500,1,2,1,Action|Adventure|Casual|RPG,partial,0.5000,2,2,0,Action|Adventure|Casual,partial,0.2500,1,2,1
1828630_1,Adventure|RPG,Action|Adventure|Casual|RPG,partial,0.5000,2,2,0,Action|Adventure|Casual|RPG,partial,0.5000,2,2,0,Action|Adventure|Casual,partial,0.2500,1,2,1
1829910_0,Casual,Adventure|Casual,partial,0.5000,1,1,0,Casual,exact,1.0000,1,0,0,Casual|Simulation,partial,0.5000,1,1,0
1829910_1,Casual,Adventure|Casual|Simulation,partial,0.3333,1,2,0,Casual,exact,1.0000,1,0,0,Casual|Simulation,partial,0.5000,1,1,0
1831060_0,Casual,Action|Adventure|Casual,partial,0.3333,1,2,0,Casual|Strategy,partial,0.5000,1,1,0,Casual|Strategy,partial,0.5000,1,1,0
1831060_1,Casual,Action|Adventure|Casual,partial,0.3333,1,2,0,Casual|Strategy,partial,0.5000,1,1,0,Casual|Strategy,partial,0.5000,1,1,0
1834140_0,Casual|Strategy,Action|Casual,partial,0.3333,1,1,1,Casual|Simulation,partial,0.3333,1,1,1,Casual|Simulation,partial,0.3333,1,1,1
1834140_1,Casual|Strategy,Action|Casual,partial,0.3333,1,1,1,Casual|Simulation,partial,0.3333,1,1,1,Casual|Simulation,partial,0.3333,1,1,1
1837550_0,Casual|Strategy,Casual|Strategy,exact,1.0000,2,0,0,Casual|Simulation|Strategy,partial,0.6667,2,1,0,Casual|Simulation|Strategy,partial,0.6667,2,1,0
1837550_1,Casual|Strategy,Casual|Strategy,exact,1.0000,2,0,0,Casual|Simulation|Strategy,partial,0.6667,2,1,0,Casual|Simulation|Strategy,partial,0.6667,2,1,0
1839440_0,Casual,Action|Casual,partial,0.5000,1,1,0,Adventure|Casual,partial,0.5000,1,1,0,Adventure|Casual,partial,0.5000,1,1,0
1839440_1,Casual,Action|Adventure|Casual|Strategy,partial,0.2500,1,3,0,Adventure|Casual,partial,0.5000,1,1,0,Adventure|Casual,partial,0.5000,1,1,0
1843710_0,Action|Adventure|Strategy,Action|Adventure|RPG,partial,0.5000,2,1,1,Action|Casual,partial,0.2500,1,1,2,Action|Adventure,partial,0.6667,2,0,1
1843710_1,Action|Adventure|Strategy,Action|Adventure,partial,0.6667,2,0,1,Action|Casual,partial,0.2500,1,1,2,Action|Adventure,partial,0.6667,2,0,1
1844790_0,Casual|Strategy,Action|Casual|Strategy,partial,0.6667,2,1,0,Adventure|Casual|RPG,partial,0.2500,1,2,1,Casual|Strategy,exact,1.0000,2,0,0
1844790_1,Casual|Strategy,Casual|Strategy,exact,1.0000,2,0,0,Adventure|Casual|RPG,partial,0.2500,1,2,1,Casual|Strategy,exact,1.0000,2,0,0
1853760_0,Action|Adventure,Action|Adventure|Casual|Strategy,partial,0.5000,2,2,0,Action|Adventure|Casual,partial,0.6667,2,1,0,Action|Adventure|Casual,partial,0.6667,2,1,0
1853760_1,Action|Adventure,Action|Adventure,exact,1.0000,2,0,0,Action|Adventure|Casual,partial,0.6667,2,1,0,Action|Adventure|Casual,partial,0.6667,2,1,0
1865470_0,Action|Adventure|Casual,Action|Adventure|Casual,exact,1.0000,3,0,0,Action|Adventure,partial,0.6667,2,0,1,Action|Adventure,partial,0.6667,2,0,1
1865470_1,Action|Adventure|Casual,Action|Adventure|Casual|RPG,partial,0.7500,3,1,0,Action|Adventure,partial,0.6667,2,0,1,Action|Adventure|RPG,partial,0.5000,2,1,1
1868760_0,Action|Adventure|RPG,Action|Adventure|RPG,exact,1.0000,3,0,0,Action|Adventure,partial,0.6667,2,0,1,Action,partial,0.3333,1,0,2
1868760_1,Action|Adventure|RPG,Action|Adventure|RPG,exact,1.0000,3,0,0,Action|Adventure,partial,0.6667,2,0,1,Action,partial,0.3333,1,0,2
1878620_0,Action,Action|Adventure|Casual|Strategy,partial,0.2500,1,3,0,Action|Adventure|Casual,partial,0.3333,1,2,0,Action|Casual,partial,0.5000,1,1,0
1878620_1,Action,Action|Adventure|Casual|RPG,partial,0.2500,1,3,0,Action|Adventure|Casual,partial,0.3333,1,2,0,Action|Adventure|Casual,partial,0.3333,1,2,0
1881210_0,Action,Action|Adventure|Casual|Simulation,partial,0.2500,1,3,0,Action|Adventure|RPG,partial,0.3333,1,2,0,Action|Adventure|RPG,partial,0.3333,1,2,0
1881210_1,Action,Action|Adventure|Casual,partial,0.3333,1,2,0,Action|Adventure|RPG,partial,0.3333,1,2,0,Action|Adventure|Casual|RPG,partial,0.2500,1,3,0
1888590_0,Action|Casual,Action|Adventure|Casual|RPG|Strategy,partial,0.4000,2,3,0,Action|Casual,exact,1.0000,2,0,0,Action|Casual,exact,1.0000,2,0,0
1888590_1,Action|Casual,Casual|Strategy,partial,0.3333,1,1,1,Action|Casual,exact,1.0000,2,0,0,Action|Casual,exact,1.0000,2,0,0
1892970_0,Strategy,Casual|Strategy,partial,0.5000,1,1,0,Action|Casual|Strategy,partial,0.3333,1,2,0,Casual|Strategy,partial,0.5000,1,1,0
1892970_1,Strategy,Adventure|Casual|RPG|Simulation|Strategy,partial,0.2000,1,4,0,Action|Casual|Strategy,partial,0.3333,1,2,0,Casual|Strategy,partial,0.5000,1,1,0
1895960_0,Action|Adventure|Casual|Simulation|Strategy,Action|Adventure|Casual|Simulation,partial,0.8000,4,0,1,Action|Adventure,partial,0.4000,2,0,3,Adventure|Casual|Simulation,partial,0.6000,3,0,2
1895960_1,Action|Adventure|Casual|Simulation|Strategy,Action|Adventure,partial,0.4000,2,0,3,Action|Adventure,partial,0.4000,2,0,3,Action|Adventure,partial,0.4000,2,0,3
1897400_0,Casual|Simulation,Action|Casual|Simulation,partial,0.6667,2,1,0,Action|Casual,partial,0.3333,1,1,1,Action|Casual|Sports,partial,0.2500,1,2,1
1897400_1,Casual|Simulation,Action|Adventure|Casual,partial,0.2500,1,2,1,Action|Casual,partial,0.3333,1,1,1,Action|Casual,partial,0.3333,1,1,1
1900230_0,Action,Action|Casual|Simulation|Strategy,partial,0.2500,1,3,0,Action|Casual,partial,0.5000,1,1,0,Action|Casual,partial,0.5000,1,1,0
1900230_1,Action,Action|Adventure|Casual|Simulation,partial,0.2500,1,3,0,Action|Casual,partial,0.5000,1,1,0,Action|Casual,partial,0.5000,1,1,0
1907000_0,RPG,Action|Adventure|Casual,wrong,0.0000,0,3,1,Action|Adventure,wrong,0.0000,0,2,1,Action|Adventure,wrong,0.0000,0,2,1
1907000_1,RPG,Action|Adventure|Casual,wrong,0.0000,0,3,1,Action|Adventure,wrong,0.0000,0,2,1,Action|Adventure|Casual,wrong,0.0000,0,3,1
1910790_0,RPG,Action|Adventure|Casual|RPG|Simulation,partial,0.2000,1,4,0,Adventure|Casual,wrong,0.0000,0,2,1,Adventure|Casual,wrong,0.0000,0,2,1
1910790_1,RPG,Action|Adventure|RPG|Simulation,partial,0.2500,1,3,0,Adventure|Casual,wrong,0.0000,0,2,1,Action|Adventure,wrong,0.0000,0,2,1
1913620_0,Action,Action|Adventure|Casual|Strategy,partial,0.2500,1,3,0,Action|Casual,partial,0.5000,1,1,0,Action|Casual,partial,0.5000,1,1,0
1913620_1,Action,Action|Adventure|Casual|Strategy,partial,0.2500,1,3,0,Action|Casual,partial,0.5000,1,1,0,Action|Casual,partial,0.5000,1,1,0
1914240_0,Action|Casual,Action|Adventure|RPG,partial,0.2500,1,2,1,Action|Adventure|Casual,partial,0.6667,2,1,0,Action|Casual,exact,1.0000,2,0,0
1914240_1,Action|Casual,Action|Adventure|Casual|RPG,partial,0.5000,2,2,0,Action|Adventure|Casual,partial,0.6667,2,1,0,Action|Casual,exact,1.0000,2,0,0
1926090_0,Action|Adventure|Casual|RPG,Action|Adventure|RPG,partial,0.7500,3,0,1,Action|Adventure|RPG,partial,0.7500,3,0,1,Action|Adventure|Casual|RPG,exact,1.0000,4,0,0
1926090_1,Action|Adventure|Casual|RPG,Action|Adventure|Casual|Simulation,partial,0.6000,3,1,1,Action|Adventure|RPG,partial,0.7500,3,0,1,Action|Adventure|RPG|Simulation,partial,0.6000,3,1,1
1926220_0,Casual,Action|Casual|Strategy,partial,0.3333,1,2,0,Casual,exact,1.0000,1,0,0,Casual|Strategy,partial,0.5000,1,1,0
1926220_1,Casual,Casual|Simulation|Strategy,partial,0.3333,1,2,0,Casual,exact,1.0000,1,0,0,Casual|Strategy,partial,0.5000,1,1,0
1927690_0,Action|Adventure|Casual|RPG,Action|Adventure|Casual|Simulation,partial,0.6000,3,1,1,Action|Adventure,partial,0.5000,2,0,2,Action|Adventure,partial,0.5000,2,0,2
1927690_1,Action|Adventure|Casual|RPG,Action|Adventure|Casual|Simulation,partial,0.6000,3,1,1,Action|Adventure,partial,0.5000,2,0,2,Action|Adventure|Casual|RPG,exact,1.0000,4,0,0
1928420_0,Action|Adventure,Action|Adventure|Casual|Racing,partial,0.5000,2,2,0,Action,partial,0.5000,1,0,1,Action|Casual,partial,0.3333,1,1,1
1928420_1,Action|Adventure,Action|Adventure|RPG,partial,0.6667,2,1,0,Action,partial,0.5000,1,0,1,Action,partial,0.5000,1,0,1
1929830_0,Racing,Action|Adventure|Casual|Simulation|Strategy,wrong,0.0000,0,5,1,Action|Adventure|Casual|Racing,partial,0.2500,1,3,0,Action|Adventure|Casual|Racing,partial,0.2500,1,3,0
1929830_1,Racing,Adventure|Casual,wrong,0.0000,0,2,1,Action|Adventure|Casual|Racing,partial,0.2500,1,3,0,Casual|Racing,partial,0.5000,1,1,0
1930_0,RPG,Action|Adventure|RPG,partial,0.3333,1,2,0,Adventure|RPG,partial,0.5000,1,1,0,Action|Adventure|RPG,partial,0.3333,1,2,0
1930_1,RPG,Action|Adventure,wrong,0.0000,0,2,1,Adventure|RPG,partial,0.5000,1,1,0,Action|Adventure|RPG,partial,0.3333,1,2,0
1942500_0,Casual|Sports,Action|Adventure|Casual|Simulation,partial,0.2000,1,3,1,Casual|Racing|Simulation|Sports,partial,0.5000,2,2,0,Casual|Simulation,partial,0.3333,1,1,1
1942500_1,Casual|Sports,Action|Adventure|Casual|Strategy,partial,0.2000,1,3,1,Casual|Racing|Simulation|Sports,partial,0.5000,2,2,0,Casual|Simulation,partial,0.3333,1,1,1
1944140_0,Action|RPG,Action|Adventure|Casual|RPG|Strategy,partial,0.4000,2,3,0,Action|Adventure|RPG,partial,0.6667,2,1,0,Action|Adventure|Casual|RPG,partial,0.5000,2,2,0
1944140_1,Action|RPG,Action|Adventure|Casual|RPG,partial,0.5000,2,2,0,Action|Adventure|RPG,partial,0.6667,2,1,0,Action|Adventure|RPG,partial,0.6667,2,1,0
1945820_0,Casual|Sports,Action|Casual,partial,0.3333,1,1,1,Casual|Simulation|Sports|Strategy,partial,0.5000,2,2,0,Casual|Sports,exact,1.0000,2,0,0
1945820_1,Casual|Sports,Action|Casual|Strategy,partial,0.2500,1,2,1,Casual|Simulation|Sports|Strategy,partial,0.5000,2,2,0,Casual|Sports|Strategy,partial,0.6667,2,1,0
1947120_0,Action,Action|Adventure|Casual,partial,0.3333,1,2,0,Action|Adventure,partial,0.5000,1,1,0,Action|Adventure,partial,0.5000,1,1,0
1947120_1,Action,Action|Adventure|Casual|RPG|Simulation|Strategy,partial,0.1667,1,5,0,Action|Adventure,partial,0.5000,1,1,0,Action|Adventure,partial,0.5000,1,1,0
1949650_0,Casual,Action|Adventure|Casual|Strategy,partial,0.2500,1,3,0,Casual,exact,1.0000,1,0,0,Casual|Simulation,partial,0.5000,1,1,0
1951650_0,Action|Adventure|Casual,Action|Adventure|Casual|RPG|Strategy,partial,0.6000,3,2,0,Action|Adventure,partial,0.6667,2,0,1,Action|Adventure|Casual|RPG,partial,0.7500,3,1,0
1951650_1,Action|Adventure|Casual,Action|Adventure|Casual|RPG|Strategy,partial,0.6000,3,2,0,Action|Adventure,partial,0.6667,2,0,1,Action|Adventure|Casual|RPG,partial,0.7500,3,1,0
1951910_0,Action,Action|Adventure|Casual|Simulation,partial,0.2500,1,3,0,Action|Adventure,partial,0.5000,1,1,0,Action,exact,1.0000,1,0,0
1951910_1,Action,Action|Adventure|Casual,partial,0.3333,1,2,0,Action|Adventure,partial,0.5000,1,1,0,Action,exact,1.0000,1,0,0
1959470_0,Casual|Simulation,Casual|Racing|Simulation|Sports,partial,0.5000,2,2,0,Simulation,partial,0.5000,1,0,1,Casual|Simulation,exact,1.0000,2,0,0
1959470_1,Casual|Simulation,Action|Casual|Racing|Simulation|Sports,partial,0.4000,2,3,0,Simulation,partial,0.5000,1,0,1,Casual|Simulation,exact,1.0000,2,0,0
1960270_0,RPG,RPG|Simulation|Strategy,partial,0.3333,1,2,0,Adventure|RPG|Strategy,partial,0.3333,1,2,0,Casual|RPG|Strategy,partial,0.3333,1,2,0
1960270_1,RPG,Casual|Simulation|Strategy,wrong,0.0000,0,3,1,Adventure|RPG|Strategy,partial,0.3333,1,2,0,Casual|RPG|Strategy,partial,0.3333,1,2,0
1964580_0,Action|Casual,Action|Adventure|Casual,partial,0.6667,2,1,0,Action,partial,0.5000,1,0,1,Action,partial,0.5000,1,0,1
1964580_1,Action|Casual,Action|Adventure|Casual,partial,0.6667,2,1,0,Action,partial,0.5000,1,0,1,Action|Casual,exact,1.0000,2,0,0
1964750_0,Action|Casual|Sports,Casual|Strategy,partial,0.2500,1,1,2,Action|Adventure|Casual|Simulation,partial,0.4000,2,2,1,Action|Adventure|Casual|Simulation,partial,0.4000,2,2,1
1964750_1,Action|Casual|Sports,Action|Adventure|Casual|Simulation|Strategy,partial,0.3333,2,3,1,Action|Adventure|Casual|Simulation,partial,0.4000,2,2,1,Action|Adventure|Casual|Simulation,partial,0.4000,2,2,1
1968500_0,Action|Casual|Racing,Casual|Strategy,partial,0.2500,1,1,2,Action|Casual,partial,0.6667,2,0,1,Casual,partial,0.3333,1,0,2
1968500_1,Action|Casual|Racing,Casual|Strategy,partial,0.2500,1,1,2,Action|Casual,partial,0.6667,2,0,1,Casual,partial,0.3333,1,0,2
1972980_0,Simulation|Sports|Strategy,Action|Adventure|Casual|Strategy,partial,0.1667,1,3,2,Simulation|Sports|Strategy,exact,1.0000,3,0,0,Strategy,partial,0.3333,1,0,2
1972980_1,Simulation|Sports|Strategy,Action|Adventure|Simulation|Strategy,partial,0.4000,2,2,1,Simulation|Sports|Strategy,exact,1.0000,3,0,0,Simulation|Sports|Strategy,exact,1.0000,3,0,0
1979240_0,Action|Casual|Sports,Action|Adventure|Casual,partial,0.5000,2,1,1,Action|Casual,partial,0.6667,2,0,1,Action|Casual,partial,0.6667,2,0,1
1979240_1,Action|Casual|Sports,Action|Adventure|Casual|RPG|Simulation,partial,0.3333,2,3,1,Action|Casual,partial,0.6667,2,0,1,Action|Casual,partial,0.6667,2,0,1
